window_idx,worst_similarity
0,0.6071429252624512
1,0.6071429252624512
2,0.6071429252624512
3,0.6071429252624512
4,0.6071429252624512
5,0.6071429252624512
6,0.6071429252624512
7,0.6071429252624512
8,0.6071429252624512
9,0.6071429252624512
10,0.6071429252624512
11,0.6071429252624512
12,0.6071429252624512
13,0.6071429252624512
14,0.6071429252624512
15,0.6071429252624512
16,0.6071429252624512
17,0.6071429252624512
18,0.6071429252624512
19,0.6071429252624512
20,0.6071429252624512
21,0.6071429252624512
22,0.6071429252624512
23,0.6071429252624512
24,0.6071429252624512
25,0.6071429252624512
26,0.6071429252624512
27,0.6071429252624512
28,0.6071429252624512
29,0.6071429252624512
30,0.6071429252624512
31,0.6071429252624512
32,0.6071429252624512
33,0.6071429252624512
34,0.6071429252624512
35,0.6071429252624512
36,0.6071429252624512
37,0.6071429252624512
38,0.6071429252624512
39,0.6071429252624512
40,0.6071429252624512
41,0.6071429252624512
42,0.6071429252624512
43,0.6071429252624512
44,0.6071429252624512
45,0.6071429252624512
46,0.6071429252624512
47,0.6071429252624512
48,0.6071429252624512
49,0.6071429252624512
50,0.6071429252624512
51,0.6071429252624512
52,0.6071429252624512
53,0.6071429252624512
54,0.6071429252624512
55,0.6071429252624512
56,0.6071429252624512
57,0.6071429252624512
58,0.6071429252624512
59,0.6071429252624512
60,0.6071429252624512
61,0.6071429252624512
62,0.6071429252624512
63,0.6071429252624512
64,0.6071429252624512
65,0.6071429252624512
66,0.6071429252624512
67,0.6071429252624512
68,0.6071429252624512
69,0.6071429252624512
70,0.6071429252624512
71,0.6071429252624512
72,0.6071429252624512
73,0.6071429252624512
74,0.6071429252624512
75,0.6071429252624512
76,0.6071429252624512
77,0.6071429252624512
78,0.6071429252624512
79,0.6071429252624512
80,0.6071429252624512
81,0.6071429252624512
82,0.6071429252624512
83,0.6071429252624512
84,0.6071429252624512
85,0.6071429252624512
86,0.6071429252624512
87,0.6071429252624512
88,0.6071429252624512
89,0.6071429252624512
90,0.6071429252624512
91,0.6071429252624512
92,0.6071429252624512
93,0.6071429252624512
94,0.6071429252624512
95,0.6071429252624512
96,0.6071429252624512
97,0.6071429252624512
98,0.6071429252624512
99,0.6071429252624512
100,0.6071429252624512
101,0.6071429252624512
102,0.6071429252624512
